scenario_id,alert_id,timestamp,alert_type,source_node,service_name,severity,metric,observed_value,threshold,alert_message
scen_000047,alt_scen_000047_00041,2026-09-01T00:15:00Z,ErrorRateElevated,search_node_5,search_aux_5,critical,error_rate_percent,28.05,10.0,Error rate threshold exceeded
scen_000047,alt_scen_000047_00042,2026-09-01T00:15:22Z,TransientSpikeWarning,rec_01,recommendation_service,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000048,alt_scen_000048_00004,2026-09-01T00:04:03Z,TransientSpikeWarning,sub_svc_23,sub_service_23,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000048,alt_scen_000048_00003,2026-09-01T00:07:45Z,TransientSpikeWarning,sub_svc_22,sub_service_22,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000048,alt_scen_000048_00001,2026-09-01T00:12:55Z,TransientSpikeWarning,sub_svc_5,sub_service_5,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000048,alt_scen_000048_00002,2026-09-01T00:16:02Z,TransientSpikeWarning,sub_svc_6,sub_service_6,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000049,alt_scen_000049_00003,2026-09-01T00:07:49Z,TransientSpikeWarning,ecom_aux_4,user_service_4,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000049,alt_scen_000049_00001,2026-09-01T00:09:11Z,TransientSpikeWarning,ecom_aux_13,user_service_13,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000049,alt_scen_000049_00002,2026-09-01T00:10:01Z,TransientSpikeWarning,ecom_aux_8,user_service_8,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000050,alt_scen_000050_00060,2026-09-01T00:00:32Z,TransientSpikeWarning,user_01,user_service,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000050,alt_scen_000050_00061,2026-09-01T00:03:57Z,TransientSpikeWarning,db_event,mysql,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000050,alt_scen_000050_00062,2026-09-01T00:05:45Z,TransientSpikeWarning,notif_01,notification_service,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000050,alt_scen_000050_00001,2026-09-01T00:05:50Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,95.99,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00002,2026-09-01T00:05:51.058365Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,95.99,90.0,DUPLICATE: Database connection pool saturated
scen_000050,alt_scen_000050_00004,2026-09-01T00:05:57.033702Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,27.55,10.0,DUPLICATE: Error rate threshold exceeded
scen_000050,alt_scen_000050_00003,2026-09-01T00:06:00Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,27.55,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00005,2026-09-01T00:06:00Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,96.75,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00006,2026-09-01T00:06:10Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,25.91,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00007,2026-09-01T00:06:40Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,44.34,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00008,2026-09-01T00:06:50Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,96.28,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00009,2026-09-01T00:07:00Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,98.77,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00010,2026-09-01T00:07:10Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,40.64,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00011,2026-09-01T00:07:30Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,39.92,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00012,2026-09-01T00:07:30Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,99.5,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00013,2026-09-01T00:07:50Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,42.22,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00014,2026-09-01T00:08:00Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,96.5,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00015,2026-09-01T00:09:00Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,28.09,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00016,2026-09-01T00:09:10Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,97.55,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00064,2026-09-01T00:09:20Z,TransientSpikeWarning,db_event,mysql,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000050,alt_scen_000050_00017,2026-09-01T00:09:50Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,27.23,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00018,2026-09-01T00:10:30Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,98.93,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00020,2026-09-01T00:10:48.924959Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,97.48,90.0,DUPLICATE: Database connection pool saturated
scen_000050,alt_scen_000050_00019,2026-09-01T00:10:50Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,97.48,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00021,2026-09-01T00:11:00Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,27.0,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00022,2026-09-01T00:11:00Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,96.89,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00023,2026-09-01T00:11:04.704330Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,96.89,90.0,DUPLICATE: Database connection pool saturated
scen_000050,alt_scen_000050_00024,2026-09-01T00:11:30Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,97.38,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00027,2026-09-01T00:12:00.090378Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,98.29,90.0,DUPLICATE: Database connection pool saturated
scen_000050,alt_scen_000050_00025,2026-09-01T00:12:00Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,26.16,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00026,2026-09-01T00:12:00Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,98.29,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00028,2026-09-01T00:12:40Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,97.57,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00030,2026-09-01T00:12:45.127512Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,95.83,90.0,DUPLICATE: Database connection pool saturated
scen_000050,alt_scen_000050_00029,2026-09-01T00:12:50Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,95.83,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00032,2026-09-01T00:12:55.617090Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,97.95,90.0,DUPLICATE: Database connection pool saturated
scen_000050,alt_scen_000050_00063,2026-09-01T00:12:58Z,TransientSpikeWarning,kafka_broker,kafka,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000050,alt_scen_000050_00031,2026-09-01T00:13:00Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,97.95,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00033,2026-09-01T00:13:10Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,36.58,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00034,2026-09-01T00:13:20Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,42.29,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00035,2026-09-01T00:13:50Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,32.34,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00036,2026-09-01T00:14:00Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,36.09,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00037,2026-09-01T00:14:00Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,95.76,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00038,2026-09-01T00:14:20Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,34.16,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00040,2026-09-01T00:14:38.065819Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,40.47,10.0,DUPLICATE: Error rate threshold exceeded
scen_000050,alt_scen_000050_00039,2026-09-01T00:14:40Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,40.47,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00041,2026-09-01T00:14:50Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,95.38,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00042,2026-09-01T00:15:00Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,99.52,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00065,2026-09-01T00:15:04Z,TransientSpikeWarning,consumer_3,kafka_consumer_3,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000050,alt_scen_000050_00043,2026-09-01T00:15:10Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,96.69,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00044,2026-09-01T00:15:11.494712Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,96.69,90.0,DUPLICATE: Database connection pool saturated
scen_000050,alt_scen_000050_00045,2026-09-01T00:15:20Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,27.5,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00046,2026-09-01T00:15:40Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,99.23,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00047,2026-09-01T00:15:50Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,99.7,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00049,2026-09-01T00:16:05.883418Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,98.83,90.0,DUPLICATE: Database connection pool saturated
scen_000050,alt_scen_000050_00048,2026-09-01T00:16:10Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,98.83,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00050,2026-09-01T00:16:40Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,98.48,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00051,2026-09-01T00:16:50Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,32.3,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00052,2026-09-01T00:17:20Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,32.36,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00054,2026-09-01T00:17:28.272920Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,96.75,90.0,DUPLICATE: Database connection pool saturated
scen_000050,alt_scen_000050_00053,2026-09-01T00:17:30Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,96.75,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00056,2026-09-01T00:17:35.884020Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,28.33,10.0,DUPLICATE: Error rate threshold exceeded
scen_000050,alt_scen_000050_00055,2026-09-01T00:17:40Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,28.33,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00059,2026-09-01T00:17:57.325574Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,95.63,90.0,DUPLICATE: Database connection pool saturated
scen_000050,alt_scen_000050_00057,2026-09-01T00:18:00Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,20.43,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00058,2026-09-01T00:18:00Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,95.63,90.0,Database connection pool saturated
scen_000051,alt_scen_000051_00002,2026-09-01T00:00:22Z,TransientSpikeWarning,node_08,mesh_svc_8,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000051,alt_scen_000051_00005,2026-09-01T00:00:50Z,TransientSpikeWarning,node_25,mesh_svc_25,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000051,alt_scen_000051_00006,2026-09-01T00:08:46Z,TransientSpikeWarning,node_26,mesh_svc_26,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000051,alt_scen_000051_00003,2026-09-01T00:10:49Z,TransientSpikeWarning,node_24,mesh_svc_24,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000051,alt_scen_000051_00001,2026-09-01T00:12:16Z,TransientSpikeWarning,node_11,mesh_svc_11,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000051,alt_scen_000051_00004,2026-09-01T00:12:31Z,TransientSpikeWarning,node_36,mesh_svc_36,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000052,alt_scen_000052_00004,2026-09-01T00:00:12Z,TransientSpikeWarning,consumer_6,kafka_consumer_6,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000052,alt_scen_000052_00001,2026-09-01T00:01:53Z,TransientSpikeWarning,consumer_9,kafka_consumer_9,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000052,alt_scen_000052_00003,2026-09-01T00:04:26Z,TransientSpikeWarning,consumer_21,kafka_consumer_21,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000052,alt_scen_000052_00002,2026-09-01T00:16:21Z,TransientSpikeWarning,consumer_12,kafka_consumer_12,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000053,alt_scen_000053_00001,2026-09-01T00:01:16Z,TransientSpikeWarning,sub_svc_4,sub_service_4,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000053,alt_scen_000053_00002,2026-09-01T00:06:52Z,TransientSpikeWarning,db_01,postgresql,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000053,alt_scen_000053_00005,2026-09-01T00:07:13Z,TransientSpikeWarning,sub_svc_5,sub_service_5,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000053,alt_scen_000053_00006,2026-09-01T00:07:33Z,TransientSpikeWarning,sub_svc_10,sub_service_10,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000053,alt_scen_000053_00003,2026-09-01T00:10:59Z,TransientSpikeWarning,sub_svc_6,sub_service_6,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000053,alt_scen_000053_00004,2026-09-01T00:13:42Z,TransientSpikeWarning,lb_01,load_balancer,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000054,alt_scen_000054_00001,2026-09-01T00:03:45Z,TransientSpikeWarning,consumer_21,kafka_consumer_21,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000054,alt_scen_000054_00004,2026-09-01T00:06:24Z,TransientSpikeWarning,db_event,mysql,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000054,alt_scen_000054_00002,2026-09-01T00:12:52Z,TransientSpikeWarning,consumer_33,kafka_consumer_33,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000054,alt_scen_000054_00003,2026-09-01T00:14:53Z,TransientSpikeWarning,consumer_11,kafka_consumer_11,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000055,alt_scen_000055_00002,2026-09-01T00:01:00Z,TransientSpikeWarning,lb_01,load_balancer,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000055,alt_scen_000055_00001,2026-09-01T00:13:11Z,TransientSpikeWarning,sub_svc_7,sub_service_7,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000056,alt_scen_000056_00001,2026-09-01T00:08:07Z,TransientSpikeWarning,consumer_1,kafka_consumer_1,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000056,alt_scen_000056_00002,2026-09-01T00:11:19Z,TransientSpikeWarning,consumer_1,kafka_consumer_1,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000057,alt_scen_000057_00044,2026-09-01T00:01:23Z,TransientSpikeWarning,ecom_aux_27,user_service_27,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000057,alt_scen_000057_00043,2026-09-01T00:02:12Z,TransientSpikeWarning,ecom_aux_12,user_service_12,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000057,alt_scen_000057_00001,2026-09-01T00:05:00Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,20.4,10.0,Error rate threshold exceeded
scen_000057,alt_scen_000057_00002,2026-09-01T00:05:10Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,30.65,10.0,Error rate threshold exceeded
scen_000057,alt_scen_000057_00003,2026-09-01T00:05:40Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,23.32,10.0,Error rate threshold exceeded
scen_000057,alt_scen_000057_00004,2026-09-01T00:06:00Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,39.14,10.0,Error rate threshold exceeded
scen_000057,alt_scen_000057_00005,2026-09-01T00:06:00Z,DbConnectionPoolSaturated,ecom_aux_11,user_service_11,warning,connection_pool_usage,95.36,90.0,Database connection pool saturated
scen_000057,alt_scen_000057_00007,2026-09-01T00:06:20.121512Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,35.9,10.0,DUPLICATE: Error rate threshold exceeded
scen_000057,alt_scen_000057_00006,2026-09-01T00:06:20Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,35.9,10.0,Error rate threshold exceeded
scen_000057,alt_scen_000057_00008,2026-09-01T00:06:40Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,23.88,10.0,Error rate threshold exceeded
scen_000057,alt_scen_000057_00009,2026-09-01T00:07:00Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,43.04,10.0,Error rate threshold exceeded
scen_000057,alt_scen_000057_00010,2026-09-01T00:07:30Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,44.16,10.0,Error rate threshold exceeded
scen_000057,alt_scen_000057_00011,2026-09-01T00:07:33.585698Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,44.16,10.0,DUPLICATE: Error rate threshold exceeded
scen_000057,alt_scen_000057_00012,2026-09-01T00:07:50Z,DbConnectionPoolSaturated,ecom_aux_11,user_service_11,warning,connection_pool_usage,95.59,90.0,Database connection pool saturated
scen_000057,alt_scen_000057_00013,2026-09-01T00:08:30Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,35.2,10.0,Error rate threshold exceeded
scen_000057,alt_scen_000057_00042,2026-09-01T00:08:54Z,TransientSpikeWarning,gw_01,api_gateway,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000057,alt_scen_000057_00014,2026-09-01T00:09:00Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,30.11,10.0,Error rate threshold exceeded
scen_000057,alt_scen_000057_00015,2026-09-01T00:09:00Z,DbConnectionPoolSaturated,ecom_aux_11,user_service_11,warning,connection_pool_usage,96.46,90.0,Database connection pool saturated
scen_000057,alt_scen_000057_00016,2026-09-01T00:09:20Z,DbConnectionPoolSaturated,ecom_aux_11,user_service_11,warning,connection_pool_usage,98.71,90.0,Database connection pool saturated
scen_000057,alt_scen_000057_00017,2026-09-01T00:09:30Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,37.98,10.0,Error rate threshold exceeded
scen_000057,alt_scen_000057_00018,2026-09-01T00:09:40Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,43.28,10.0,Error rate threshold exceeded
scen_000057,alt_scen_000057_00019,2026-09-01T00:09:50Z,DbConnectionPoolSaturated,ecom_aux_11,user_service_11,warning,connection_pool_usage,99.65,90.0,Database connection pool saturated
scen_000057,alt_scen_000057_00020,2026-09-01T00:10:40Z,DbConnectionPoolSaturated,ecom_aux_11,user_service_11,warning,connection_pool_usage,98.3,90.0,Database connection pool saturated
scen_000057,alt_scen_000057_00021,2026-09-01T00:11:00Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,24.84,10.0,Error rate threshold exceeded
scen_000057,alt_scen_000057_00022,2026-09-01T00:11:20Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,28.92,10.0,Error rate threshold exceeded
scen_000057,alt_scen_000057_00023,2026-09-01T00:11:20Z,DbConnectionPoolSaturated,ecom_aux_11,user_service_11,warning,connection_pool_usage,95.82,90.0,Database connection pool saturated
scen_000057,alt_scen_000057_00024,2026-09-01T00:11:40Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,42.47,10.0,Error rate threshold exceeded
scen_000057,alt_scen_000057_00025,2026-09-01T00:11:50Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,23.07,10.0,Error rate threshold exceeded
scen_000057,alt_scen_000057_00026,2026-09-01T00:11:50Z,DbConnectionPoolSaturated,ecom_aux_11,user_service_11,warning,connection_pool_usage,98.97,90.0,Database connection pool saturated
scen_000057,alt_scen_000057_00027,2026-09-01T00:12:10Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,35.69,10.0,Error rate threshold exceeded
scen_000057,alt_scen_000057_00028,2026-09-01T00:12:10Z,DbConnectionPoolSaturated,ecom_aux_11,user_service_11,warning,connection_pool_usage,98.74,90.0,Database connection pool saturated
scen_000057,alt_scen_000057_00029,2026-09-01T00:12:40Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,23.68,10.0,Error rate threshold exceeded
scen_000057,alt_scen_000057_00030,2026-09-01T00:12:40Z,DbConnectionPoolSaturated,ecom_aux_11,user_service_11,warning,connection_pool_usage,99.31,90.0,Database connection pool saturated
scen_000057,alt_scen_000057_00031,2026-09-01T00:13:00Z,DbConnectionPoolSaturated,ecom_aux_11,user_service_11,warning,connection_pool_usage,96.43,90.0,Database connection pool saturated
scen_000057,alt_scen_000057_00032,2026-09-01T00:13:20Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,29.07,10.0,Error rate threshold exceeded
scen_000057,alt_scen_000057_00033,2026-09-01T00:13:30Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,44.28,10.0,Error rate threshold exceeded
scen_000057,alt_scen_000057_00034,2026-09-01T00:14:00Z,DbConnectionPoolSaturated,ecom_aux_11,user_service_11,warning,connection_pool_usage,98.16,90.0,Database connection pool saturated
scen_000057,alt_scen_000057_00035,2026-09-01T00:14:30Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,29.8,10.0,Error rate threshold exceeded
scen_000057,alt_scen_000057_00036,2026-09-01T00:14:30Z,DbConnectionPoolSaturated,ecom_aux_11,user_service_11,warning,connection_pool_usage,96.61,90.0,Database connection pool saturated
scen_000057,alt_scen_000057_00037,2026-09-01T00:15:40Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,41.89,10.0,Error rate threshold exceeded
scen_000057,alt_scen_000057_00038,2026-09-01T00:15:40Z,DbConnectionPoolSaturated,ecom_aux_11,user_service_11,warning,connection_pool_usage,99.42,90.0,Database connection pool saturated
scen_000057,alt_scen_000057_00039,2026-09-01T00:16:00Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,38.34,10.0,Error rate threshold exceeded
scen_000057,alt_scen_000057_00040,2026-09-01T00:16:40Z,ErrorRateElevated,ecom_aux_11,user_service_11,critical,error_rate_percent,21.29,10.0,Error rate threshold exceeded
scen_000057,alt_scen_000057_00041,2026-09-01T00:16:50Z,DbConnectionPoolSaturated,ecom_aux_11,user_service_11,warning,connection_pool_usage,97.8,90.0,Database connection pool saturated
scen_000058,alt_scen_000058_00002,2026-09-01T00:08:54Z,TransientSpikeWarning,sub_svc_16,sub_service_16,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000058,alt_scen_000058_00001,2026-09-01T00:12:03Z,TransientSpikeWarning,sub_svc_2,sub_service_2,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000059,alt_scen_000059_00002,2026-09-01T00:01:03Z,TransientSpikeWarning,db_master,postgresql,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000059,alt_scen_000059_00004,2026-09-01T00:06:56Z,TransientSpikeWarning,order_01,order_service,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000059,alt_scen_000059_00003,2026-09-01T00:11:19Z,TransientSpikeWarning,ecom_aux_4,user_service_4,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000059,alt_scen_000059_00001,2026-09-01T00:14:53Z,TransientSpikeWarning,db_master,postgresql,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000060,alt_scen_000060_00088,2026-09-01T00:01:03Z,TransientSpikeWarning,search_node_20,search_aux_20,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000060,alt_scen_000060_00058,2026-09-01T00:05:30Z,CpuUtilizationHigh,search_node_28,search_aux_28,warning,cpu_usage_percent,98.47,90.0,CPU usage exceeded critical threshold
scen_000060,alt_scen_000060_00059,2026-09-01T00:05:40Z,CpuUtilizationHigh,search_node_28,search_aux_28,warning,cpu_usage_percent,100.0,90.0,CPU usage exceeded critical threshold
scen_000060,alt_scen_000060_00060,2026-09-01T00:06:50Z,CpuUtilizationHigh,search_node_28,search_aux_28,warning,cpu_usage_percent,100.0,90.0,CPU usage exceeded critical threshold
scen_000060,alt_scen_000060_00086,2026-09-01T00:07:13Z,TransientSpikeWarning,search_node_18,search_aux_18,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
