scenario_id,trace_id,span_id,parent_span_id,service_name,operation,start_time,duration_ms,status,error,dependency
scen_000044,tr_scen_000044_00021,sp_scen_000044_00021_003,sp_scen_000044_00021_002,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:01:38.420975Z,24.84,OK,,node_04
scen_000044,tr_scen_000044_00021,sp_scen_000044_00021_004,sp_scen_000044_00021_003,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:01:38.425044Z,6.11,OK,,node_05
scen_000044,tr_scen_000044_00021,sp_scen_000044_00021_005,sp_scen_000044_00021_004,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:01:38.426103Z,3.99,OK,,node_07
scen_000044,tr_scen_000044_00021,sp_scen_000044_00021_006,sp_scen_000044_00021_003,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:01:38.431152Z,10.6,OK,,node_07
scen_000044,tr_scen_000044_00021,sp_scen_000044_00021_007,sp_scen_000044_00021_006,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:01:38.434377Z,4.15,OK,,node_04
scen_000044,tr_scen_000044_00021,sp_scen_000044_00021_008,sp_scen_000044_00021_002,mesh_svc_1,POST /mesh_svc_1/v1/handle,2026-09-01T00:01:38.445818Z,35.04,OK,,node_01
scen_000044,tr_scen_000044_00021,sp_scen_000044_00021_009,sp_scen_000044_00021_008,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:01:38.449504Z,12.72,OK,,node_03
scen_000044,tr_scen_000044_00021,sp_scen_000044_00021_010,sp_scen_000044_00021_009,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:01:38.451532Z,8.66,OK,,node_04
scen_000044,tr_scen_000044_00021,sp_scen_000044_00021_011,sp_scen_000044_00021_008,mesh_svc_6,POST /mesh_svc_6/v1/handle,2026-09-01T00:01:38.462224Z,14.95,OK,,node_06
scen_000044,tr_scen_000044_00021,sp_scen_000044_00021_012,sp_scen_000044_00021_011,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:01:38.465312Z,8.77,OK,,node_02
scen_000044,tr_scen_000044_00021,sp_scen_000044_00021_013,sp_scen_000044_00021_001,mesh_svc_1,POST /mesh_svc_1/v1/handle,2026-09-01T00:01:38.484948Z,27.8,OK,,node_01
scen_000044,tr_scen_000044_00021,sp_scen_000044_00021_014,sp_scen_000044_00021_013,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:01:38.486615Z,24.47,OK,,node_03
scen_000044,tr_scen_000044_00021,sp_scen_000044_00021_015,sp_scen_000044_00021_014,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:01:38.489888Z,17.92,OK,,node_04
scen_000044,tr_scen_000044_00021,sp_scen_000044_00021_016,sp_scen_000044_00021_015,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:01:38.494165Z,9.36,OK,,node_07
scen_000044,tr_scen_000044_00036,sp_scen_000044_00036_001,,mesh_svc_0,POST /mesh_svc_0/v1/handle,2026-09-01T00:02:04.632117Z,104.51,OK,,node_00
scen_000044,tr_scen_000044_00036,sp_scen_000044_00036_002,sp_scen_000044_00036_001,mesh_svc_1,POST /mesh_svc_1/v1/handle,2026-09-01T00:02:04.635580Z,50.57,OK,,node_01
scen_000044,tr_scen_000044_00036,sp_scen_000044_00036_003,sp_scen_000044_00036_002,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:02:04.637899Z,18.97,OK,,node_03
scen_000044,tr_scen_000044_00036,sp_scen_000044_00036_004,sp_scen_000044_00036_003,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:02:04.642257Z,10.25,OK,,node_04
scen_000044,tr_scen_000044_00036,sp_scen_000044_00036_005,sp_scen_000044_00036_004,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:02:04.644506Z,5.76,OK,,node_07
scen_000044,tr_scen_000044_00036,sp_scen_000044_00036_006,sp_scen_000044_00036_002,mesh_svc_6,POST /mesh_svc_6/v1/handle,2026-09-01T00:02:04.656870Z,26.96,OK,,node_06
scen_000044,tr_scen_000044_00036,sp_scen_000044_00036_007,sp_scen_000044_00036_006,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:02:04.659795Z,21.11,OK,,node_02
scen_000044,tr_scen_000044_00036,sp_scen_000044_00036_008,sp_scen_000044_00036_007,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:02:04.661087Z,5.07,OK,,node_07
scen_000044,tr_scen_000044_00036,sp_scen_000044_00036_009,sp_scen_000044_00036_007,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:02:04.666160Z,4.75,OK,,node_04
scen_000044,tr_scen_000044_00036,sp_scen_000044_00036_010,sp_scen_000044_00036_007,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:02:04.670909Z,8.71,OK,,node_05
scen_000044,tr_scen_000044_00036,sp_scen_000044_00036_011,sp_scen_000044_00036_001,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:02:04.686154Z,47.01,OK,,node_02
scen_000044,tr_scen_000044_00036,sp_scen_000044_00036_012,sp_scen_000044_00036_011,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:02:04.690589Z,26.26,OK,,node_07
scen_000044,tr_scen_000044_00036,sp_scen_000044_00036_013,sp_scen_000044_00036_012,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:02:04.694790Z,17.85,OK,,node_04
scen_000044,tr_scen_000044_00036,sp_scen_000044_00036_014,sp_scen_000044_00036_013,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:02:04.698596Z,6.16,OK,,node_05
scen_000044,tr_scen_000044_00036,sp_scen_000044_00036_015,sp_scen_000044_00036_013,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:02:04.704754Z,4.08,OK,,node_07
scen_000044,tr_scen_000044_00036,sp_scen_000044_00036_016,sp_scen_000044_00036_011,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:02:04.716845Z,11.89,OK,,node_05
scen_000044,tr_scen_000044_00036,sp_scen_000044_00036_017,sp_scen_000044_00036_016,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:02:04.718218Z,9.14,OK,,node_07
scen_000044,tr_scen_000044_00036,sp_scen_000044_00036_018,sp_scen_000044_00036_017,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:02:04.719406Z,6.76,OK,,node_04
scen_000044,tr_scen_000044_00001,sp_scen_000044_00001_001,,mesh_svc_0,POST /mesh_svc_0/v1/handle,2026-09-01T00:02:24.818964Z,69.28,OK,,node_00
scen_000044,tr_scen_000044_00001,sp_scen_000044_00001_002,sp_scen_000044_00001_001,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:02:24.820468Z,66.27,OK,,node_02
scen_000044,tr_scen_000044_00001,sp_scen_000044_00001_003,sp_scen_000044_00001_002,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:02:24.824658Z,20.67,OK,,node_07
scen_000044,tr_scen_000044_00001,sp_scen_000044_00001_004,sp_scen_000044_00001_003,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:02:24.826617Z,16.75,OK,,node_04
scen_000044,tr_scen_000044_00001,sp_scen_000044_00001_005,sp_scen_000044_00001_004,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:02:24.830440Z,5.34,OK,,node_07
scen_000044,tr_scen_000044_00001,sp_scen_000044_00001_006,sp_scen_000044_00001_004,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:02:24.835778Z,3.77,OK,,node_05
scen_000044,tr_scen_000044_00001,sp_scen_000044_00001_007,sp_scen_000044_00001_002,mesh_svc_1,POST /mesh_svc_1/v1/handle,2026-09-01T00:02:24.845331Z,18.09,OK,,node_01
scen_000044,tr_scen_000044_00001,sp_scen_000044_00001_008,sp_scen_000044_00001_007,mesh_svc_6,POST /mesh_svc_6/v1/handle,2026-09-01T00:02:24.849334Z,10.08,OK,,node_06
scen_000044,tr_scen_000044_00001,sp_scen_000044_00001_009,sp_scen_000044_00001_008,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:02:24.852908Z,2.93,OK,,node_02
scen_000044,tr_scen_000044_00001,sp_scen_000044_00001_010,sp_scen_000044_00001_002,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:02:24.863420Z,19.13,OK,,node_05
scen_000044,tr_scen_000044_00001,sp_scen_000044_00001_011,sp_scen_000044_00001_010,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:02:24.866652Z,12.67,OK,,node_07
scen_000044,tr_scen_000044_00001,sp_scen_000044_00001_012,sp_scen_000044_00001_011,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:02:24.868991Z,7.99,OK,,node_04
scen_000044,tr_scen_000044_00034,sp_scen_000044_00034_001,,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:02:41.409916Z,52.06,OK,,node_05
scen_000044,tr_scen_000044_00034,sp_scen_000044_00034_002,sp_scen_000044_00034_001,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:02:41.411412Z,49.07,OK,,node_07
scen_000044,tr_scen_000044_00034,sp_scen_000044_00034_003,sp_scen_000044_00034_002,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:02:41.416399Z,39.1,OK,,node_04
scen_000044,tr_scen_000044_00034,sp_scen_000044_00034_004,sp_scen_000044_00034_003,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:02:41.419063Z,15.51,OK,,node_07
scen_000044,tr_scen_000044_00034,sp_scen_000044_00034_005,sp_scen_000044_00034_004,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:02:41.422357Z,8.92,OK,,node_04
scen_000044,tr_scen_000044_00034,sp_scen_000044_00034_006,sp_scen_000044_00034_003,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:02:41.434575Z,18.26,OK,,node_05
scen_000044,tr_scen_000044_00034,sp_scen_000044_00034_007,sp_scen_000044_00034_006,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:02:41.439029Z,9.35,OK,,node_07
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_001,,mesh_svc_0,POST /mesh_svc_0/v1/handle,2026-09-01T00:02:48.086184Z,139.94,OK,,node_00
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_002,sp_scen_000044_00005_001,mesh_svc_1,POST /mesh_svc_1/v1/handle,2026-09-01T00:02:48.088086Z,63.4,OK,,node_01
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_003,sp_scen_000044_00005_002,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:02:48.091953Z,19.73,OK,,node_03
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_004,sp_scen_000044_00005_003,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:02:48.094918Z,13.8,OK,,node_04
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_005,sp_scen_000044_00005_004,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:02:48.099343Z,4.95,OK,,node_05
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_006,sp_scen_000044_00005_002,mesh_svc_6,POST /mesh_svc_6/v1/handle,2026-09-01T00:02:48.111685Z,35.93,OK,,node_06
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_007,sp_scen_000044_00005_006,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:02:48.113533Z,32.23,OK,,node_02
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_008,sp_scen_000044_00005_007,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:02:48.118317Z,7.91,OK,,node_05
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_009,sp_scen_000044_00005_007,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:02:48.126228Z,5.74,OK,,node_04
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_010,sp_scen_000044_00005_007,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:02:48.131968Z,9.01,OK,,node_07
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_011,sp_scen_000044_00005_001,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:02:48.151481Z,72.74,OK,,node_02
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_012,sp_scen_000044_00005_011,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:02:48.154203Z,23.21,OK,,node_04
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_013,sp_scen_000044_00005_012,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:02:48.156386Z,8.02,OK,,node_05
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_014,sp_scen_000044_00005_013,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:02:48.159023Z,2.74,OK,,node_07
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_015,sp_scen_000044_00005_012,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:02:48.164405Z,10.83,OK,,node_07
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_016,sp_scen_000044_00005_015,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:02:48.166478Z,6.68,OK,,node_04
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_017,sp_scen_000044_00005_011,mesh_svc_1,POST /mesh_svc_1/v1/handle,2026-09-01T00:02:48.177414Z,20.39,OK,,node_01
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_018,sp_scen_000044_00005_017,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:02:48.179812Z,7.18,OK,,node_03
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_019,sp_scen_000044_00005_018,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:02:48.181129Z,4.55,OK,,node_04
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_020,sp_scen_000044_00005_017,mesh_svc_6,POST /mesh_svc_6/v1/handle,2026-09-01T00:02:48.186996Z,8.41,OK,,node_06
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_021,sp_scen_000044_00005_020,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:02:48.188495Z,5.42,OK,,node_02
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_022,sp_scen_000044_00005_011,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:02:48.197808Z,23.69,OK,,node_07
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_023,sp_scen_000044_00005_022,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:02:48.202038Z,15.23,OK,,node_04
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_024,sp_scen_000044_00005_023,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:02:48.203831Z,7.73,OK,,node_07
scen_000044,tr_scen_000044_00005,sp_scen_000044_00005_025,sp_scen_000044_00005_023,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:02:48.211558Z,3.92,OK,,node_05
scen_000044,tr_scen_000044_00014,sp_scen_000044_00014_001,,mesh_svc_0,POST /mesh_svc_0/v1/handle,2026-09-01T00:03:00.277435Z,88.99,OK,,node_00
scen_000044,tr_scen_000044_00014,sp_scen_000044_00014_002,sp_scen_000044_00014_001,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:03:00.280355Z,30.86,OK,,node_02
scen_000044,tr_scen_000044_00014,sp_scen_000044_00014_003,sp_scen_000044_00014_002,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:03:00.282258Z,14.42,OK,,node_07
scen_000044,tr_scen_000044_00014,sp_scen_000044_00014_004,sp_scen_000044_00014_003,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:03:00.285071Z,8.8,OK,,node_04
scen_000044,tr_scen_000044_00014,sp_scen_000044_00014_005,sp_scen_000044_00014_004,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:03:00.288128Z,2.68,OK,,node_07
scen_000044,tr_scen_000044_00014,sp_scen_000044_00014_006,sp_scen_000044_00014_002,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:03:00.296681Z,12.63,OK,,node_04
scen_000044,tr_scen_000044_00014,sp_scen_000044_00014_007,sp_scen_000044_00014_006,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:03:00.300194Z,5.6,OK,,node_07
scen_000044,tr_scen_000044_00014,sp_scen_000044_00014_008,sp_scen_000044_00014_007,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:03:00.301735Z,2.52,OK,,node_04
scen_000044,tr_scen_000044_00014,sp_scen_000044_00014_009,sp_scen_000044_00014_001,mesh_svc_1,POST /mesh_svc_1/v1/handle,2026-09-01T00:03:00.311211Z,52.29,OK,,node_01
scen_000044,tr_scen_000044_00014,sp_scen_000044_00014_010,sp_scen_000044_00014_009,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:03:00.314548Z,22.88,OK,,node_03
scen_000044,tr_scen_000044_00014,sp_scen_000044_00014_011,sp_scen_000044_00014_010,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:03:00.318372Z,15.23,OK,,node_04
scen_000044,tr_scen_000044_00014,sp_scen_000044_00014_012,sp_scen_000044_00014_011,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:03:00.321864Z,5.95,OK,,node_07
scen_000044,tr_scen_000044_00014,sp_scen_000044_00014_013,sp_scen_000044_00014_011,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:03:00.327817Z,2.29,OK,,node_05
scen_000044,tr_scen_000044_00014,sp_scen_000044_00014_014,sp_scen_000044_00014_009,mesh_svc_6,POST /mesh_svc_6/v1/handle,2026-09-01T00:03:00.337428Z,22.74,OK,,node_06
scen_000044,tr_scen_000044_00014,sp_scen_000044_00014_015,sp_scen_000044_00014_014,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:03:00.340533Z,16.52,OK,,node_02
scen_000044,tr_scen_000044_00014,sp_scen_000044_00014_016,sp_scen_000044_00014_015,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:03:00.342039Z,9.71,OK,,node_04
scen_000044,tr_scen_000044_00014,sp_scen_000044_00014_017,sp_scen_000044_00014_015,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:03:00.351749Z,3.8,OK,,node_05
scen_000044,tr_scen_000044_00024,sp_scen_000044_00024_001,,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:03:06.238999Z,40.18,OK,,node_05
scen_000044,tr_scen_000044_00024,sp_scen_000044_00024_002,sp_scen_000044_00024_001,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:03:06.241593Z,34.99,OK,,node_07
scen_000044,tr_scen_000044_00024,sp_scen_000044_00024_003,sp_scen_000044_00024_002,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:03:06.243007Z,32.17,OK,,node_04
scen_000044,tr_scen_000044_00024,sp_scen_000044_00024_004,sp_scen_000044_00024_003,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:03:06.246600Z,16.42,OK,,node_07
scen_000044,tr_scen_000044_00024,sp_scen_000044_00024_005,sp_scen_000044_00024_004,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:03:06.250651Z,8.32,OK,,node_04
scen_000044,tr_scen_000044_00024,sp_scen_000044_00024_006,sp_scen_000044_00024_003,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:03:06.263019Z,8.56,OK,,node_05
scen_000044,tr_scen_000044_00024,sp_scen_000044_00024_007,sp_scen_000044_00024_006,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:03:06.264197Z,6.21,OK,,node_07
scen_000044,tr_scen_000044_00035,sp_scen_000044_00035_001,,mesh_svc_0,POST /mesh_svc_0/v1/handle,2026-09-01T00:03:34.139480Z,65.47,OK,,node_00
scen_000044,tr_scen_000044_00035,sp_scen_000044_00035_002,sp_scen_000044_00035_001,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:03:34.141060Z,31.43,OK,,node_02
scen_000044,tr_scen_000044_00035,sp_scen_000044_00035_003,sp_scen_000044_00035_002,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:03:34.143753Z,15.27,OK,,node_07
scen_000044,tr_scen_000044_00035,sp_scen_000044_00035_004,sp_scen_000044_00035_003,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:03:34.145606Z,11.56,OK,,node_04
scen_000044,tr_scen_000044_00035,sp_scen_000044_00035_005,sp_scen_000044_00035_004,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:03:34.147178Z,2.07,OK,,node_05
scen_000044,tr_scen_000044_00035,sp_scen_000044_00035_006,sp_scen_000044_00035_004,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:03:34.149243Z,6.35,OK,,node_07
scen_000044,tr_scen_000044_00035,sp_scen_000044_00035_007,sp_scen_000044_00035_002,mesh_svc_1,POST /mesh_svc_1/v1/handle,2026-09-01T00:03:34.159023Z,10.77,OK,,node_01
scen_000044,tr_scen_000044_00035,sp_scen_000044_00035_008,sp_scen_000044_00035_007,mesh_svc_6,POST /mesh_svc_6/v1/handle,2026-09-01T00:03:34.160610Z,7.6,OK,,node_06
scen_000044,tr_scen_000044_00035,sp_scen_000044_00035_009,sp_scen_000044_00035_008,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:03:34.162339Z,4.14,OK,,node_02
scen_000044,tr_scen_000044_00035,sp_scen_000044_00035_010,sp_scen_000044_00035_001,mesh_svc_1,POST /mesh_svc_1/v1/handle,2026-09-01T00:03:34.172490Z,30.88,OK,,node_01
scen_000044,tr_scen_000044_00035,sp_scen_000044_00035_011,sp_scen_000044_00035_010,mesh_svc_6,POST /mesh_svc_6/v1/handle,2026-09-01T00:03:34.173631Z,28.6,OK,,node_06
scen_000044,tr_scen_000044_00035,sp_scen_000044_00035_012,sp_scen_000044_00035_011,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:03:34.175795Z,24.27,OK,,node_02
scen_000044,tr_scen_000044_00035,sp_scen_000044_00035_013,sp_scen_000044_00035_012,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:03:34.178802Z,9.08,OK,,node_05
scen_000044,tr_scen_000044_00035,sp_scen_000044_00035_014,sp_scen_000044_00035_012,mesh_svc_1,POST /mesh_svc_1/v1/handle,2026-09-01T00:03:34.187880Z,2.03,OK,,node_01
scen_000044,tr_scen_000044_00035,sp_scen_000044_00035_015,sp_scen_000044_00035_012,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:03:34.189909Z,7.15,OK,,node_07
scen_000044,tr_scen_000044_00016,sp_scen_000044_00016_001,,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:06:24.838983Z,1749.04,OK,,node_05
scen_000044,tr_scen_000044_00016,sp_scen_000044_00016_002,sp_scen_000044_00016_001,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:06:25.074761Z,1277.48,OK,,node_07
scen_000044,tr_scen_000044_00016,sp_scen_000044_00016_003,sp_scen_000044_00016_002,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:06:25.162777Z,1101.45,ERROR,HTTP 504 Gateway Timeout,node_04
scen_000044,tr_scen_000044_00016,sp_scen_000044_00016_004,sp_scen_000044_00016_003,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:06:25.362373Z,702.26,ERROR,ServiceUnavailable503,node_07
scen_000044,tr_scen_000044_00016,sp_scen_000044_00016_005,sp_scen_000044_00016_004,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:06:25.531061Z,364.88,ERROR,ServiceUnavailable503,node_04
scen_000044,tr_scen_000044_00029,sp_scen_000044_00029_001,,mesh_svc_0,POST /mesh_svc_0/v1/handle,2026-09-01T00:06:51.627073Z,3785.77,ERROR,ServiceUnavailable503,node_00
scen_000044,tr_scen_000044_00029,sp_scen_000044_00029_002,sp_scen_000044_00029_001,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:06:51.630969Z,2242.66,ERROR,DeadlineExceededException,node_02
scen_000044,tr_scen_000044_00029,sp_scen_000044_00029_003,sp_scen_000044_00029_002,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:06:51.979957Z,1544.68,ERROR,HTTP 504 Gateway Timeout,node_05
scen_000044,tr_scen_000044_00029,sp_scen_000044_00029_004,sp_scen_000044_00029_003,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:06:52.198747Z,1107.1,OK,,node_07
scen_000044,tr_scen_000044_00029,sp_scen_000044_00029_005,sp_scen_000044_00029_004,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:06:52.414591Z,675.42,OK,,node_04
scen_000044,tr_scen_000044_00029,sp_scen_000044_00029_006,sp_scen_000044_00029_001,mesh_svc_1,POST /mesh_svc_1/v1/handle,2026-09-01T00:06:53.873629Z,1535.31,ERROR,HTTP 504 Gateway Timeout,node_01
scen_000044,tr_scen_000044_00029,sp_scen_000044_00029_007,sp_scen_000044_00029_006,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:06:54.040361Z,1201.85,OK,,node_03
scen_000044,tr_scen_000044_00029,sp_scen_000044_00029_008,sp_scen_000044_00029_007,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:06:54.188563Z,905.45,ERROR,DeadlineExceededException,node_04
scen_000044,tr_scen_000044_00029,sp_scen_000044_00029_009,sp_scen_000044_00029_008,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:06:54.360953Z,560.67,ERROR,HTTP 504 Gateway Timeout,node_07
scen_000044,tr_scen_000044_00003,sp_scen_000044_00003_001,,mesh_svc_0,POST /mesh_svc_0/v1/handle,2026-09-01T00:08:23.424866Z,9912.0,ERROR,ConnectionRefusedError,node_00
scen_000044,tr_scen_000044_00003,sp_scen_000044_00003_002,sp_scen_000044_00003_001,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:08:23.427681Z,5011.04,OK,,node_02
scen_000044,tr_scen_000044_00003,sp_scen_000044_00003_003,sp_scen_000044_00003_002,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:08:23.616139Z,2740.0,ERROR,ServiceUnavailable503,node_04
scen_000044,tr_scen_000044_00003,sp_scen_000044_00003_004,sp_scen_000044_00003_003,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:08:23.986618Z,1186.37,OK,,node_05
scen_000044,tr_scen_000044_00003,sp_scen_000044_00003_005,sp_scen_000044_00003_004,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:08:24.204211Z,751.19,ERROR,ConnectionRefusedError,node_07
scen_000044,tr_scen_000044_00003,sp_scen_000044_00003_006,sp_scen_000044_00003_003,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:08:25.172993Z,812.66,OK,,node_07
